index,area,time,profit,distance,shape,profit_lo,profit_up,profit_be,time_be
197.0,337.0,20.60423267996868,1656.717669020682,49.2,Polygon(7 Points),1655.30436333942,1625.6648091541952,1655.30436333942,19.083515072619324
198.0,254.0,70.09912742353039,6245.960768503501,123.73,Polygon(7 Points),6239.373090171966,6204.080665126076,6239.373090171966,64.36033122282821
199.0,254.0,22.558569919434838,1953.3202509922894,102.19,Polygon(7 Points),1951.2600642621874,1940.2229458581792,1951.2600642621874,20.71177039274813
200.0,254.0,25.683902638309693,2161.7327527081725,81.43,Polygon(7 Points),2159.45275119337,2147.2380105038483,2159.45275119337,23.581241902044095
201.0,254.0,7.619705770488743,624.3739302453887,62.36,Polygon(7 Points),623.7153967125182,620.1874094339378,623.7153967125182,6.995904303432663
202.0,254.0,36.50392266688875,2926.981863224918,47.28,Polygon(7 Points),2923.8947456921933,2907.356011004736,2923.8947456921933,33.51546075001262
203.0,254.0,65.52532597131624,5206.445825702873,41.06,Polygon(7 Points),5200.954534351309,5171.535825866027,5200.954534351309,60.16097258269279
204.0,177.0,50.48161161241225,4183.209227874153,70.28,Polygon(7 Points),4171.841378485555,4178.5644824571245,4178.5644824571245,54.93102460545403
205.0,177.0,95.92338612506344,8236.509511321634,95.99,Polygon(7 Points),8214.126839427394,8227.364262370156,8227.364262370156,104.37800448864357
206.0,254.0,2.1816280486880695,199.05501560437256,142.07,Polygon(7 Points),198.84507025542115,197.7203218814558,198.84507025542115,2.003024987318809
207.0,254.0,6.004073331377006,533.5379670883777,121.68,Polygon(7 Points),532.9752391694701,529.9605150284611,532.9752391694701,5.512538636306355
208.0,254.0,13.434883959827387,1163.5460385194638,102.34,Polygon(7 Points),1162.3188346816892,1155.7442878867482,1162.3188346816892,12.335012051869061
209.0,163.0,306.34767556998577,23793.564440007445,25.73,Polygon(7 Points),23581.77579283963,23790.244782068577,23790.244782068577,315.771480697038
210.0,163.0,69.24910673683229,5531.249317568898,44.64,Polygon(7 Points),5482.015172215458,5530.477602353418,5530.477602353418,71.37933372777044
211.0,81.0,115.09572320035427,9199.006494167781,45.07,Polygon(7 Points),9125.32631389911,9160.12338341291,9160.12338341291,135.34038984853024
212.0,81.0,107.63208373964727,8691.254884615271,52.14,Polygon(7 Points),8621.64158158462,8654.517979766733,8654.517979766733,126.56393972325009
213.0,177.0,152.20865629471666,12174.663054826739,45.6,Polygon(7 Points),12141.578471095665,12161.145153295303,12161.145153295303,165.62421794854913
214.0,177.0,347.1115138464107,26987.16812661177,26.41,Polygon(7 Points),26913.830637144612,26957.203446710162,26957.203446710162,377.70567339108885
215.0,177.0,193.0761234754425,15012.601801479117,26.47,Polygon(7 Points),14971.805133917514,14995.932849577193,14995.932849577193,210.09371433671654
216.0,177.0,93.23926897727327,7461.379260637314,45.92,Polygon(7 Points),7441.103001180592,7453.094662560165,7453.094662560165,101.45731118310475
217.0,337.0,25.84351783918033,2150.8052359009166,73.35,Polygon(7 Points),2148.970436094029,2110.4913943578267,2148.970436094029,23.936109141932576
218.0,337.0,64.18155305799893,5277.884440320463,64.86,Polygon(7 Points),5273.382005050995,5178.957864609069,5273.382005050995,59.44456433736514
219.0,337.0,48.545486194699926,3992.97951231519,65.02,Polygon(7 Points),3989.5731982911157,3918.1366857043217,3989.5731982911157,44.96253424690008
220.0,78.0,28.675177879032088,2359.7042836471164,65.35,Polygon(7 Points),2357.852704475943,2314.5483605436257,2357.852704475943,26.643603139634926
221.0,78.0,18.1055517982095,1508.74166652873,74.26,Polygon(7 Points),1507.5578085920445,1479.8699883489944,1507.5578085920445,16.82281235605993
222.0,78.0,21.217888478467362,1805.6458458323186,89.43,Polygon(7 Points),1804.2290173501106,1771.0925310243626,1804.2290173501106,19.714646669888374
223.0,78.0,25.150046675897347,2195.817041877029,108.36,Polygon(7 Points),2194.0940594140898,2153.7973082267254,2194.0940594140898,23.368219907918558
224.0,163.0,21.36720816814043,1871.749629522295,110.85,Polygon(7 Points),1855.0890185040132,1871.4884846008235,1871.4884846008235,22.02450189661761
225.0,254.0,19.986549048595034,1690.2491286736495,84.88,Polygon(7 Points),1688.4664057311668,1678.915754855579,1688.4664057311668,18.350312821969425
226.0,254.0,13.322678226108517,1104.8363826129532,70.82,Polygon(7 Points),1103.6711004462234,1097.428289025126,1103.6711004462234,12.231992250443932
227.0,254.0,8.235234376987636,675.0805929754358,62.64,Polygon(7 Points),674.3685786097982,670.5540763881922,674.3685786097982,7.561041509093468
228.0,254.0,16.728204611781308,1371.5817405632747,62.79,Polygon(7 Points),1370.1351193552455,1362.3850793586382,1370.1351193552455,15.358718847848179
229.0,153.0,12.165296403550538,976.2832843295362,47.87,Polygon(7 Points),970.2962679324881,934.2250849840343,970.2962679324881,9.845459911826435
230.0,153.0,23.841581233814747,1895.8269093567365,41.58,Polygon(7 Points),1884.2008301495332,1814.1548502749815,1884.2008301495332,19.29515931922286
231.0,153.0,40.54548675728689,3254.971404131613,48.11,Polygon(7 Points),3235.0104281718122,3114.7475179130865,3235.0104281718122,32.8137475021037
232.0,153.0,23.78894696455958,1953.2549277170697,63.78,Polygon(7 Points),1941.2766735898488,1869.1088745774568,1941.2766735898488,19.25256203505075
233.0,163.0,15.329849668321698,1353.6844901365344,116.89,Polygon(7 Points),1341.6352233030202,1353.4956252241027,1353.4956252241027,15.801423397851323
234.0,163.0,45.07770372608039,3903.8568628391185,102.31,Polygon(7 Points),3869.108283415378,3903.3122000392427,3903.3122000392427,46.46437491494838
235.0,163.0,10.409931379666,889.5789510607946,92.47,Polygon(7 Points),881.6607291790267,889.4548377597137,889.4548377597137,10.730159579620294
236.0,163.0,18.67840090936701,1588.72874614803,89.06,Polygon(7 Points),1574.587329349732,1588.5070880602661,1588.5070880602661,19.252982093726665
237.0,163.0,132.6051810693716,11338.560713381197,92.91,Polygon(7 Points),11237.635169401778,11336.978767003116,11336.978767003116,136.68435478240914
238.0,369.0,24.37936611077046,2076.08180635025,89.92,Polygon(7 Points),1975.0139330705424,2075.578749453487,2075.578749453487,25.370397253484708
239.0,177.0,21.10985949255998,1799.9990175215203,90.87,Polygon(7 Points),1795.10752952363,1798.0004234441349,1798.0004234441349,22.970467347725766
240.0,177.0,48.12908250214992,3984.390159481732,69.59,Polygon(7 Points),3973.562599880699,3979.96616896995,3979.96616896995,52.37114526893353
241.0,337.0,196.4158722236279,15635.489092489675,42.32,Polygon(7 Points),15622.15083578068,15342.423677173578,15622.15083578068,181.9191870088594
242.0,337.0,581.7846610203242,45103.534594371806,24.51,Polygon(7 Points),45065.057862410045,44258.13180460727,45065.057862410045,538.8454168639761
243.0,337.0,80.96113520828037,6277.173189626135,24.57,Polygon(7 Points),6271.818285349413,6159.516341353157,6271.818285349413,74.98571133617862
244.0,337.0,25.284953017039964,2013.6978724358985,42.63,Polygon(7 Points),2011.9800355970237,1975.9539170139965,2011.9800355970237,23.41876979870561
245.0,337.0,60.64170702206909,4989.690616336377,65.27,Polygon(7 Points),4985.434032231751,4896.165831526298,4985.434032231751,56.16598045459366
246.0,337.0,30.07915811629156,2558.7938754087672,89.16,Polygon(7 Points),2556.611030383984,2510.8328563853743,2556.611030383984,27.85913342174616
247.0,337.0,17.33686530167682,1524.2369709805741,113.59,Polygon(7 Points),1522.9366813712113,1495.6672768508818,1522.9366813712113,16.057299266386636
248.0,163.0,22.598673834201463,2042.2948846357326,134.62,Polygon(7 Points),2024.1162350338486,2042.009945384853,2042.009945384853,23.293849659991846
249.0,254.0,0.2794211433614843,24.674284064535875,116.9,Polygon(7 Points),24.64825984624463,24.50883929059531,24.64825984624463,0.25654580874811106
250.0,254.0,1.695961581444344,145.18335650007023,93.76,Polygon(7 Points),145.03023013774373,144.2098803281472,145.03023013774373,1.5571185139504307
251.0,254.0,284.2691887264623,23563.546835517667,70.5,Polygon(7 Points),23538.694123075857,23405.549721224765,23538.694123075857,260.9969598100648
252.0,254.0,53.55217849566758,4292.956836926696,47.12,Polygon(7 Points),4288.42901169996,4264.171917714278,4288.42901169996,49.16802922326021
253.0,254.0,27.652110451514545,2140.890912747309,23.62,Polygon(7 Points),2138.6328933330337,2126.535918204632,2138.6328933330337,25.388318700701955
254.0,254.0,786.0132948177082,58688.992679722185,0.0,Polygon(7 Points),58627.0928023926,58295.47418486739,58627.0928023926,721.6648460453328
255.0,177.0,89.2987524916444,7217.303773879679,52.76,Polygon(7 Points),7197.690788292795,7209.290180296155,7209.290180296155,97.16948040440086
256.0,177.0,124.56579727625979,9966.800093600523,45.82,Polygon(7 Points),9939.715366019755,9955.733649983806,9955.733649983806,135.54493718853078
257.0,177.0,128.8089753765263,10414.355936330088,53.01,Polygon(7 Points),10386.05497806709,10402.792557744033,10402.792557744033,140.16210595922337
258.0,177.0,64.89652746117622,5377.412794136342,70.24,Polygon(7 Points),5362.799702747861,5371.4420878985065,5371.4420878985065,70.61646078474017
259.0,177.0,30.627454140652645,2616.120564059198,92.15,Polygon(7 Points),2609.0112699898327,2613.2158052153554,2613.2158052153554,33.32693595283204
260.0,177.0,54.127664863951125,4775.386168789655,116.21,Polygon(7 Points),4762.409081634304,4770.083911165477,4770.083911165477,58.89843837209045
261.0,177.0,0.6064781559604906,55.28715517551428,141.38,Polygon(7 Points),55.136912617965066,55.22576815262502,55.22576815262502,0.6599327050712629
262.0,163.0,19.834715714664554,1638.5789230479636,68.1,Polygon(7 Points),1623.9937853623082,1638.3503099057812,1638.3503099057812,20.444867220784854
263.0,163.0,27.49509203153814,2301.18339751823,77.38,Polygon(7 Points),2280.7003580865285,2300.8623383615154,2300.8623383615154,28.340890481856032
264.0,81.0,17.36662600037909,1479.3210415266249,90.13,Polygon(7 Points),1467.4723010040445,1473.0681267215139,1473.0681267215139,20.42131425816257
265.0,177.0,56.05185738069541,4639.49631318623,69.47,Polygon(7 Points),4626.888506008949,4634.34493823362,4634.34493823362,60.99222783535953
266.0,177.0,110.08914354646902,8805.663628470234,45.6,Polygon(7 Points),8781.734283213465,8795.886430258462,8795.886430258462,119.79232159572254
267.0,177.0,450.53854062051795,35028.39536640726,26.41,Polygon(7 Points),34933.20588360629,34989.502265445466,34989.502265445466,490.2486840266789
268.0,177.0,89.20194384494245,6935.882276672859,26.47,Polygon(7 Points),6917.034052545581,6928.181154002978,6928.181154002978,97.06413911310386
269.0,177.0,24.08928388908036,1927.7208539397666,45.92,Polygon(7 Points),1922.482282513593,1925.5804463928555,1925.5804463928555,26.212496070816496
270.0,337.0,21.411342015148133,1761.6324385243224,65.22,Polygon(7 Points),1760.1296325965427,1728.6130977683993,1760.1296325965427,19.831054833132857
271.0,337.0,18.655325196760145,1579.191933230943,85.58,Polygon(7 Points),1577.8447628755025,1549.5921850530326,1577.8447628755025,17.278448807418947
272.0,337.0,267.42523499906537,23335.12486816595,107.93,Polygon(7 Points),23315.218238831432,22897.740529211886,23315.218238831432,247.6876272060808
273.0,337.0,20.049081994862206,1804.2102056903186,131.34,Polygon(7 Points),1802.6710777015408,1770.3928041290105,1802.6710777015408,18.56933788236152
274.0,163.0,15.210619086137108,1332.7392337082472,111.02,Polygon(7 Points),1320.8764024772972,1332.5532910602356,1332.5532910602356,15.678525068654775
275.0,163.0,38.75214831675337,3309.7499421286575,92.07,Polygon(7 Points),3280.289561592796,3309.288168622685,3309.288168622685,39.94423405173483
276.0,163.0,24.118644199866534,2017.0180957906382,76.82,Polygon(7 Points),1999.0644371491353,2016.7366831359095,2016.7366831359095,24.860577046085652
277.0,163.0,12.271957472902294,1013.5777835594192,67.94,Polygon(7 Points),1004.5558369687496,1013.436370046352,1013.436370046352,12.649464942273262
278.0,254.0,21.63281754708557,1772.3839525719031,62.26,Polygon(7 Points),1770.514601195507,1760.4998524455452,1770.514601195507,19.861806470162726
279.0,254.0,33.20893418935716,2637.94615250922,40.87,Polygon(7 Points),2635.163883879506,2620.258328063018,2635.163883879506,30.490222668116747
280.0,254.0,104.58125401098317,8097.5347657714065,23.67,Polygon(7 Points),8088.994213518132,8043.239581145385,8088.994213518132,96.01951401161423
281.0,254.0,931.5173403236919,72132.20050085514,23.73,Polygon(7 Points),72056.12193554593,71648.543282089,72056.12193554593,855.2569306720966
282.0,254.0,200.6394438359486,15945.017241086669,41.18,Polygon(7 Points),15928.199869273392,15838.103509931178,15928.199869273392,184.2137204308633
283.0,254.0,13.202408083442494,1082.8791142147313,63.04,Polygon(7 Points),1081.736990602243,1075.618247403454,1081.736990602243,12.12156824799617
284.0,254.0,13.76810304790968,1166.35108160062,86.12,Polygon(7 Points),1165.1209192553863,1158.5305227335002,1165.1209192553863,12.6409515359538
285.0,337.0,10.572556994185248,868.9390763309294,64.47,Polygon(7 Points),868.1978054697483,852.6520264162818,868.1978054697483,9.792238026452328
286.0,177.0,34.33646509911562,2845.3255169033146,70.28,Polygon(7 Points),2837.593359562926,2842.166264775419,2842.166264775419,37.3628564734664
287.0,177.0,114.61864044717599,9841.786871316988,95.99,Polygon(7 Points),9815.04186651964,9830.859233712506,9830.859233712506,124.72104510030032
288.0,177.0,26.95297647523224,2397.000072546337,122.28,Polygon(7 Points),2390.4862372766124,2394.3386099000527,2394.3386099000527,29.32859246488818
289.0,254.0,0.7166607045340988,64.38169216562379,130.02,Polygon(7 Points),64.313788140263,63.95000326723901,64.313788140263,0.6579899353029216
290.0,254.0,10.071777105795343,878.08438615552,107.28,Polygon(7 Points),877.1582616250707,872.1966986996947,877.1582616250707,9.247232231793735
291.0,254.0,20.00489149761,1691.1935223164514,84.62,Polygon(7 Points),1689.409803312391,1679.853816197418,1689.409803312391,18.36715363208263
292.0,337.0,43.89211569628024,3493.9879778866916,42.32,Polygon(7 Points),3491.0073414440767,3428.498050977999,3491.0073414440767,40.652610775136544
293.0,337.0,315.16533040205655,24433.5599323049,24.51,Polygon(7 Points),24412.716254645453,23975.586961529632,24412.716254645453,291.90421339698435
294.0,337.0,96.94091744971132,7516.136309448041,24.57,Polygon(7 Points),7509.724475768762,7375.256827132464,7509.724475768762,89.7860885207167
295.0,337.0,39.18897952531457,3121.01686089264,42.63,Polygon(7 Points),3118.3543970683595,3062.517756890489,3118.3543970683595,36.29659463994403
296.0,337.0,17.887036767220145,1471.7722157620242,65.27,Polygon(7 Points),1470.5166825634865,1444.1859002261597,1470.5166825634865,16.566864733749483
297.0,337.0,20.717020673211266,1762.369325975851,89.16,Polygon(7 Points),1760.86589142725,1729.3361732933708,1760.86589142725,19.187978626418538
298.0,337.0,22.394988779730966,1968.941286027037,113.59,Polygon(7 Points),1967.2616299470374,1932.0362303355146,1967.2616299470374,20.742102487739245
299.0,337.0,29.370949262902627,2667.10247519103,138.35,Polygon(7 Points),2664.8272347253915,2617.1113626675406,2664.8272347253915,27.203194686335284
300.0,254.0,21.63281754708557,1772.3839525719031,62.26,Polygon(7 Points),1770.514601195507,1760.4998524455452,1770.514601195507,19.861806470162726
301.0,254.0,15.576936569346335,1237.3513602299313,40.87,Polygon(7 Points),1236.0463131688953,1229.0547338498968,1236.0463131688953,14.301701517379955
302.0,254.0,50.3317337594971,3897.0938701526347,23.67,Polygon(7 Points),3892.983565622095,3870.9632714821246,3892.983565622095,46.21123221989022
303.0,254.0,46.397217108546805,3592.77623966984,23.73,Polygon(7 Points),3588.9869020384735,3568.6861363364865,3588.9869020384735,42.59882213485552
304.0,254.0,80.38865224653937,6388.566582684729,41.18,Polygon(7 Points),6381.82849655096,6345.730285943066,6381.82849655096,73.80748484762604
305.0,254.0,58.07363069605334,4763.27662119789,63.04,Polygon(7 Points),4758.252744912466,4731.338137319319,4758.252744912466,53.31932428099771
306.0,254.0,12.851935184557613,1088.7388372246135,86.12,Polygon(7 Points),1087.590533302685,1081.4386800920372,1087.590533302685,11.799787468606837
307.0,337.0,3.8442123874256624,315.94876839980486,64.47,Polygon(7 Points),315.67924016471875,310.0267498123484,315.67924016471875,3.560486147543305
308.0,369.0,27.94054876763574,2381.0376848803826,90.44,Polygon(7 Points),2265.1239408874353,2380.4607339022623,2380.4607339022623,29.07634343298679
309.0,177.0,33.32969310938943,2844.9170597893017,91.63,Polygon(7 Points),2837.1860124290024,2841.758261183859,2841.758261183859,36.26734832360112
310.0,177.0,36.74356484871295,3153.2898678242213,95.59,Polygon(7 Points),3144.7208189568673,3149.7886734386884,3149.7886734386884,39.98211626628177
311.0,489.0,25.517375260855573,2180.642590562811,92.49,Polygon(7 Points),2165.882650323738,2179.2266735072826,2179.2266735072826,27.227609481406414
312.0,489.0,32.176107921028425,2764.6569955292184,96.48,Polygon(7 Points),2745.9440839259396,2762.8618710050996,2762.8618710050996,34.33262599109402
313.0,489.0,51.62178590331361,4500.344276895959,107.25,Polygon(7 Points),4469.8831582928005,4497.422150067389,4497.422150067389,55.08159882981112
314.0,489.0,8.578414793989198,763.7319799014614,123.11,Polygon(7 Points),758.5625686321415,763.2360796833902,763.2360796833902,9.153360233666367
315.0,369.0,21.581424407045507,1952.6549082128672,135.53,Polygon(7 Points),1857.595706683039,1952.181758977818,1952.181758977818,22.45871808212866
316.0,369.0,14.495679082300834,1271.6189518157585,111.92,Polygon(7 Points),1209.713961998364,1271.3108249000425,1271.3108249000425,15.084934329548837
317.0,369.0,9.695153871161315,824.7651239607146,89.17,Polygon(7 Points),784.6138848433477,824.5652745219553,824.5652745219553,10.089265817143483
318.0,369.0,34.258614513137225,2830.880673525897,68.28,Polygon(7 Points),2693.0676604226837,2830.194720765089,2830.194720765089,35.65124111936232
319.0,369.0,15.261260651608051,1231.6829327790056,51.77,Polygon(7 Points),1171.7221093711216,1231.3844827891908,1231.3844827891908,15.881637100860413
320.0,369.0,20.043253408698085,1601.696466395881,44.96,Polygon(7 Points),1523.7226336677577,1601.3083581568528,1601.3083581568528,20.858019807425652
321.0,369.0,26.597891442651,2147.398497550057,52.02,Polygon(7 Points),2042.8587830900728,2146.8781598538317,2146.8781598538317,27.67910654194576
322.0,369.0,21.13567007458817,1748.1242266458294,68.94,Polygon(7 Points),1663.0219935472073,1747.7006373894123,1747.7006373894123,21.994843654855984
323.0,337.0,35.9160999346097,2888.187190224982,49.27,Polygon(7 Points),2885.7233477484874,2834.0521533606425,2885.7233477484874,33.26527345607845
324.0,337.0,60.283136889505464,5022.218275833145,74.09,Polygon(7 Points),5017.9339431707385,4928.083805455617,5017.9339431707385,55.83387497725542
325.0,337.0,21.78029278932126,1877.8750640024894,99.02,Polygon(7 Points),1876.2730943088704,1842.6769175109937,1876.2730943088704,20.172774797634737
326.0,337.0,16.461561167546193,1467.4274599715147,124.08,Polygon(7 Points),1466.1756331788158,1439.9225808175029,1466.1756331788158,15.24659789758258
327.0,163.0,20.84464458158268,1901.3859447982277,141.86,Polygon(7 Points),1884.4615382845232,1901.120665043174,1901.120665043174,21.48586331488632
328.0,163.0,8.977852242297631,804.1327585642355,127.73,Polygon(7 Points),796.9751008913362,804.0205666434915,804.0205666434915,9.254027113980486
329.0,369.0,17.899532409514155,1570.5527056971973,112.08,Polygon(7 Points),1494.0950144092235,1570.1721439255398,1570.1721439255398,18.627155678193596
330.0,369.0,49.25388260572663,4211.798009380895,92.96,Polygon(7 Points),4006.7591394337737,4210.777445533213,4210.777445533213,51.25607295555292
331.0,254.0,1349.9234511778807,104533.12233989406,23.74,Polygon(7 Points),104422.87019286831,103832.21208249446,104422.87019286831,1239.4094425504643
332.0,254.0,39.567391450078084,3174.049980168572,47.59,Polygon(7 Points),3170.702277380715,3152.767499182637,3170.702277380715,36.32813293044659
333.0,254.0,8.187410821323482,679.6901904484007,71.57,Polygon(7 Points),678.9733142934379,675.1327658190078,678.9733142934379,7.517133118277107
334.0,337.0,9.186346677203808,764.1509377654036,73.0,Polygon(7 Points),763.4990591249565,749.8279952200389,763.4990591249565,8.508338456455046
335.0,337.0,65.01089869468557,5224.199973056455,48.79,Polygon(7 Points),5219.74333470459,5126.279637738417,5219.74333470459,60.2126992251791
336.0,337.0,82.36992936255612,6385.248282577548,24.45,Polygon(7 Points),6379.801182058985,6265.565717564034,6379.801182058985,76.29052791901
337.0,337.0,103.35446312213911,7717.1332464530515,0.0,Polygon(7 Points),7710.549947159387,7572.486357152496,7710.549947159387,95.72627554004201
338.0,337.0,24.633296688189084,1909.8974976748118,24.57,Polygon(7 Points),1908.2682104193152,1874.0991353686338,1908.2682104193152,22.815209667787283
339.0,177.0,51.74737452393611,4442.468980067811,95.85,Polygon(7 Points),4430.396593646778,4437.53637060186,4437.53637060186,56.30835095096421
340.0,177.0,37.84667523091548,3338.562454365542,116.11,Polygon(7 Points),3329.489928204821,3334.8555461487467,3334.8555461487467,41.182454005348724
341.0,489.0,18.701989671530573,1689.2696850741129,134.22,Polygon(7 Points),1677.8356611275588,1688.172822264574,1688.172822264574,19.9554407965648
342.0,489.0,0.7457028841663784,68.70806947657789,149.76,Polygon(7 Points),68.24301068895025,68.66345651347915,68.66345651347915,0.7956816369898003
343.0,254.0,3.7384188688875093,316.04219275688115,84.62,Polygon(7 Points),315.70885984266016,313.9230824718742,315.70885984266016,3.432366214739871
344.0,369.0,51.30287268214437,4294.837087543276,77.56,Polygon(7 Points),4085.7557068418537,4293.796402435996,4293.796402435996,53.388355311499836
345.0,369.0,57.70369634603499,4770.297255947642,68.59,Polygon(7 Points),4538.069509865601,4769.141361740163,4769.141361740163,60.04937505928845
346.0,369.0,13.659527787510157,1129.4722039297462,68.75,Polygon(7 Points),1074.4872061177355,1129.1985206961901,1129.1985206961901,14.214793144726018
347.0,369.0,27.42379413947634,2297.583755534754,78.12,Polygon(7 Points),2185.732718093156,2297.027026339123,2297.027026339123,28.53858251912985
348.0,177.0,35.78152059935883,3001.6402000390126,79.04,Polygon(7 Points),2993.483258357627,2998.3073869275377,2998.3073869275377,38.93527812770275
349.0,177.0,99.01274036855771,8200.400178557898,69.9,Polygon(7 Points),8178.115633588233,8191.295022905304,8191.295022905304,107.73965219647194
350.0,177.0,84.92181761961513,7034.951678881458,70.06,Polygon(7 Points),7015.834234167312,7027.140556417924,7027.140556417924,92.40676563614268
351.0,177.0,108.13584084990318,9078.364292152204,79.6,Polygon(7 Points),9053.693884255714,9068.284306035534,9068.284306035534,117.66685620228854
352.0,254.0,4.711071327263899,398.4121614324897,84.88,Polygon(7 Points),397.9919520747678,395.74074815820916,397.9919520747678,4.32539066007397
353.0,254.0,1.838678665437105,152.4797830460337,70.82,Polygon(7 Points),152.318961068439,151.45738324020448,152.318961068439,1.6881517968818103
354.0,254.0,8.025958508194877,657.9252733897724,62.64,Polygon(7 Points),657.2313529141372,653.5137857923592,657.2313529141372,7.368898400791012
355.0,254.0,5.272481786690521,432.3022054012936,62.79,Polygon(7 Points),431.8462518696035,429.40355430124316,431.8462518696035,4.840840202011189
356.0,254.0,5.660594717285513,469.7840767769594,71.36,Polygon(7 Points),469.28859073441333,466.6341041098718,469.28859073441333,5.197179541501619
357.0,254.0,5.377696911894102,455.46583251850836,85.96,Polygon(7 Points),454.9854480737698,452.4118658258342,454.9854480737698,4.9374416941644395
358.0,254.0,7.478876625717288,649.3060968092741,104.16,Polygon(7 Points),648.6212670668181,644.9524020830615,648.6212670668181,6.866604400046477
359.0,337.0,4.009614609503878,340.5078332137962,87.91,Polygon(7 Points),340.2173542358786,334.1254892417667,340.2173542358786,3.713680680293027
360.0,489.0,64.02431963983652,5308.7258530162035,70.72,Polygon(7 Points),5272.793107010396,5305.278834458029,5305.278834458029,68.31537940896195
361.0,489.0,45.33916295436661,3810.3410373207635,80.35,Polygon(7 Points),3784.550288188039,3807.8669377661313,3807.8669377661313,48.377899784585914
362.0,489.0,9.236875347199135,793.9479230723789,96.75,Polygon(7 Points),788.5739915770486,793.4324032846132,793.4324032846132,9.855952354463899
363.0,254.0,5.4058060651547,468.17704201414307,102.34,Polygon(7 Points),467.6832509275018,465.03784475607466,467.6832509275018,4.963249639009671
364.0,514.0,26.29700851785793,2318.445076133674,115.69,Polygon(7 Points),2302.64038893895,2305.9966720382354,2305.9966720382354,31.540639901478777
365.0,369.0,17.79393285569052,1541.752346625829,102.67,Polygon(7 Points),1466.696715233632,1541.3787634901846,1541.3787634901846,18.51726345958038
366.0,369.0,76.02766330699448,6361.399315500059,77.19,Polygon(7 Points),6051.7134939038215,6359.857880192003,6359.857880192003,79.11821872597801
367.0,369.0,26.33200056147414,2124.5799106355,51.58,Polygon(7 Points),2021.1510512697841,2124.0651021277135,2124.0651021277135,27.402407088363333
368.0,369.0,85.19644660383511,6618.272963302421,25.85,Polygon(7 Points),6296.082011510651,6616.669284753404,6616.669284753404,88.6597167909829
369.0,369.0,607.7008367226832,45374.995808627005,0.0,Polygon(7 Points),43166.04897790664,45364.0009602967,45364.0009602967,632.4041227683208
370.0,369.0,591.2300496676233,45937.195322391766,25.98,Polygon(7 Points),43700.879479023984,45926.064247087226,45926.064247087226,615.2637915240309
371.0,369.0,30.344674489975624,2450.074535332367,52.07,Polygon(7 Points),2330.7999374309798,2449.480855984659,2449.480855984659,31.57819784322667
372.0,337.0,7.933469206020215,660.256363446694,73.35,Polygon(7 Points),659.6931147489843,647.8807796562551,659.6931147489843,7.3479309578190115
373.0,337.0,16.35095582429146,1344.599050936176,64.86,Polygon(7 Points),1343.4520060816171,1319.3964188365176,1343.4520060816171,15.144155900935651
374.0,337.0,16.599003660200538,1365.3067820600347,65.02,Polygon(7 Points),1364.142071942051,1339.7160124492202,1364.142071942051,15.373896298883276
375.0,337.0,38.36423379850486,3195.2483344150414,73.89,Polygon(7 Points),3192.5225455202194,3135.3578650716036,3192.5225455202194,35.53272016069915
376.0,337.0,12.94665762769003,1101.1132312350367,89.0,Polygon(7 Points),1100.1738982306772,1080.4744009104422,1100.1738982306772,11.99111560307036
377.0,337.0,9.458870193432054,825.2564712880009,107.83,Polygon(7 Points),824.5524649982273,809.7881908223463,824.5524649982273,8.760748080747488
378.0,514.0,17.829985847160483,1559.125282419101,109.52,Polygon(7 Points),1548.496828184976,1550.7538865422862,1550.7538865422862,21.385290371406878
379.0,514.0,143.37809347542475,12542.070415809514,109.79,Polygon(7 Points),12456.57194886863,12474.728401829267,12474.728401829267,171.96772830635652
380.0,254.0,10.0357958883836,804.9778787378407,47.52,Polygon(7 Points),804.1288603841126,799.5803813747318,804.1288603841126,9.214196684055333
381.0,254.0,8.648069529244873,709.2757464757831,62.99,Polygon(7 Points),708.527666134052,704.519946257617,708.527666134052,7.940079139321995
382.0,254.0,7.678437982732721,647.3716658035232,82.66,Polygon(7 Points),646.6888763251184,643.0309417272234,646.6888763251184,7.049828293251159
383.0,337.0,4.3868644465109226,370.7075931879591,84.32,Polygon(7 Points),370.39135152691057,363.75919687519877,370.39135152691057,4.063087186348756
384.0,337.0,9.899031157458404,813.7102601742383,64.58,Polygon(7 Points),813.0161036772624,798.4583973169722,813.0161036772624,9.168422490265382
385.0,337.0,126.16831130496718,10141.240638278188,48.96,Polygon(7 Points),10132.589391733813,9951.157240061686,10132.589391733813,116.8563230610405
386.0,337.0,38.50125683322168,3065.75241161122,42.52,Polygon(7 Points),3063.1370925489,3008.2891625596294,3063.1370925489,35.65963006260763
387.0,337.0,19.470724729991556,1565.5760731228543,49.2,Polygon(7 Points),1564.2405181275967,1536.2315352344247,1564.2405181275967,18.033666898979153
388.0,254.0,4.939908200333608,415.77643017944547,81.43,Polygon(7 Points),415.3379065509161,412.9885868798816,415.3379065509161,4.535493374445547
389.0,254.0,24.196583396704632,1982.7164366927711,62.36,Polygon(7 Points),1980.6252455067101,1969.4220257263212,1980.6252455067101,22.21568483247556
390.0,254.0,205.56445127064708,16482.705874750536,47.28,Polygon(7 Points),16465.32139726811,16372.18686069345,16465.32139726811,188.73553291872724
391.0,254.0,35.222938674181655,2798.7090382344513,41.06,Polygon(7 Points),2795.757211354523,2779.9432745371123,2795.757211354523,32.33934690820045
